ApplNo,ApplType,SponsorApplicant,MostRecentLabelAvailableFlag,CurrentPatentFlag,ActionType,Chemical_Type,Ther_Potential,Orphan_Code
90747,A    ,LUITPOLD                                          ,FALSE,FALSE,AP,,,
90749,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
90750,A    ,AUROBINDO PHARMA                                  ,FALSE,FALSE,AP,,,
90751,A    ,AUROBINDO PHARMA LTD                              ,FALSE,FALSE,AP,,,
90752,A    ,CHINA RESOURCES                                   ,FALSE,FALSE,AP,,,
90753,A,PAR PHARM,FALSE,FALSE,TA,,,
90754,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90756,A    ,MISSION PHARMACAL CO                              ,FALSE,FALSE,AP,,,
90759,A    ,GLENMARK GENERICS                                 ,FALSE,FALSE,AP,,,
90760,A    ,AUROBINDO PHARMA LTD                              ,FALSE,FALSE,AP,,,
90761,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90762,A    ,CADISTA PHARMS                                    ,FALSE,FALSE,AP,,,
90763,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90764,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
90765,A    ,AMNEAL PHARMS                                     ,FALSE,FALSE,AP,,,
90766,A    ,AMNEAL PHARMS                                     ,FALSE,FALSE,AP,,,
90767,A    ,METHAPHARM                                        ,FALSE,FALSE,AP,,,
90768,A    ,JUBILANT GENERICS                                 ,FALSE,FALSE,AP,,,
90769,A    ,PADDOCK LLC                                       ,FALSE,FALSE,AP,,,
90773,A,WOCKHARDT,FALSE,FALSE,TA,,,
90774,A    ,TORRENT PHARMS LTD                                ,FALSE,FALSE,AP,,,
90775,A,SANDOZ,FALSE,FALSE,TA,,,
90776,A    ,ACTAVIS ELIZABETH                                 ,FALSE,FALSE,AP,,,
90778,A    ,AUROBINDO PHARMA LTD                              ,FALSE,FALSE,AP,,,
90779,A    ,HERITAGE PHARMS INC                               ,FALSE,FALSE,AP,,,
90780,A    ,ANCHEN PHARMS                                     ,FALSE,FALSE,AP,,,
90781,A    ,GLENMARK GENERICS                                 ,FALSE,FALSE,AP,,,
90782,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90783,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
90785,A    ,PERRIGO UK FINCO                                  ,FALSE,FALSE,AP,,,
90786,A    ,WOCKHARDT LTD                                     ,FALSE,FALSE,AP,,,
90787,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90788,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90789,A    ,VINTAGE PHARMS LLC                                ,FALSE,FALSE,AP,,,
90790,A    ,APOTEX CORP                                       ,FALSE,FALSE,AP,,,
90793,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
90794,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
90796,A    ,MARKSANS PHARMA                                   ,FALSE,FALSE,AP,,,
90797,A    ,ACTAVIS TOTOWA                                    ,FALSE,FALSE,AP,,,
90798,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90799,A    ,FRESENIUS KABI ONCOL                              ,FALSE,FALSE,AP,,,
90800,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90801,A    ,GLENMARK GENERICS                                 ,FALSE,FALSE,AP,,,
90802,A    ,PANACEA BIOTEC LTD                                ,FALSE,FALSE,AP,,,
90807,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90808,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90809,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90810,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90811,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90812,A    ,NEXGEN PHARMA                                     ,FALSE,FALSE,AP,,,
90813,A    ,FRESENIUS KABI USA                                ,FALSE,FALSE,AP,,,
90815,A,ZYDUS PHARMS USA INC,FALSE,FALSE,TA,,,
90816,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90817,A    ,TARO                                              ,FALSE,FALSE,AP,,,
90818,A    ,SUN PHARMA GLOBAL                                 ,FALSE,FALSE,AP,,,
90819,A    ,ACTAVIS ELIZABETH                                 ,FALSE,FALSE,AP,,,
90821,A    ,PERRIGO R AND D                                   ,FALSE,FALSE,AP,,,
90824,A    ,FOUGERA PHARMS                                    ,FALSE,FALSE,AP,,,
90825,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90827,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90828,A    ,GLENMARK GENERICS                                 ,FALSE,FALSE,AP,,,
90829,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
90833,A    ,WOCKHARDT LTD                                     ,FALSE,FALSE,AP,,,
90834,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90836,A    ,ALKEM LABS LTD                                    ,FALSE,FALSE,AP,,,
90837,A    ,WOCKHARDT                                         ,FALSE,FALSE,AP,,,
90838,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
90839,A    ,JUBILANT GENERICS                                 ,FALSE,FALSE,AP,,,
90842,A    ,INVAGEN PHARMS                                    ,FALSE,FALSE,AP,,,
90843,A    ,ACCORD HLTHCARE                                   ,FALSE,FALSE,AP,,,
90844,A    ,TORRENT PHARMS LTD                                ,FALSE,FALSE,AP,,,
90845,A    ,LUITPOLD                                          ,FALSE,FALSE,AP,,,
90848,A    ,BARR LABS INC                                     ,FALSE,FALSE,AP,,,
90849,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
90850,A    ,GLAND PHARMA LTD                                  ,FALSE,FALSE,AP,,,
90853,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90854,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
90855,A,MYLAN,FALSE,FALSE,TA,,,
90856,A    ,LUPIN LTD                                         ,FALSE,FALSE,AP,,,
90858,A    ,ALKEM                                             ,FALSE,FALSE,AP,,,
90859,A    ,DR REDDYS LABS SA                                 ,FALSE,FALSE,AP,,,
90860,A    ,LUPIN LTD                                         ,FALSE,FALSE,AP,,,
90861,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
90862,A    ,SANDOZ INC                                        ,FALSE,FALSE,AP,,,
90864,A,PAR PHARM INC,FALSE,FALSE,TA,,,
90865,A    ,TORRENT PHARMS                                    ,FALSE,FALSE,AP,,,
90866,A    ,MYLAN LABS LTD                                    ,FALSE,FALSE,AP,,,
90867,A    ,SUN PHARM INDS INC                                ,FALSE,FALSE,AP,,,
90868,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90869,A    ,ACTAVIS ELIZABETH                                 ,FALSE,FALSE,AP,,,
90870,A    ,BRECKENRIDGE PHARM                                ,FALSE,FALSE,AP,,,
90871,A    ,AUROBINDO PHARMA USA                              ,FALSE,FALSE,AP,,,
90872,A,MYLAN PHARMS INC,FALSE,FALSE,TA,,,
90873,A    ,ACTAVIS LABS UT INC                               ,FALSE,FALSE,AP,,,
90874,A    ,MYLAN INSTITUTIONAL                               ,FALSE,FALSE,AP,,,
90876,A    ,FRESENIUS KABI USA                                ,FALSE,FALSE,AP,,,
90877,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90878,A    ,APOTEX                                            ,FALSE,FALSE,AP,,,
90879,A    ,ORCHID HLTHCARE                                   ,FALSE,FALSE,AP,,,
90881,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
90883,A    ,LANNETT                                           ,FALSE,FALSE,AP,,,
90884,A    ,ACS DOBFAR SPA                                    ,FALSE,FALSE,AP,,,
90886,A    ,SUN PHARMA GLOBAL                                 ,FALSE,FALSE,AP,,,
90887,A    ,AKORN                                             ,FALSE,FALSE,AP,,,
90888,A    ,MARKSANS PHARMA                                   ,FALSE,FALSE,AP,,,
90889,A    ,ACS DOBFAR SPA                                    ,FALSE,FALSE,AP,,,
90891,A    ,LYNE                                              ,FALSE,FALSE,AP,,,
90892,A    ,LUPIN LTD                                         ,FALSE,FALSE,AP,,,
90893,A    ,LUPIN LTD                                         ,FALSE,FALSE,AP,,,
90894,A,TEVA PHARMS,FALSE,FALSE,TA,,,
90895,A    ,COREPHARMA                                        ,FALSE,FALSE,AP,,,
90896,A    ,FRESENIUS KABI USA                                ,FALSE,FALSE,AP,,,
90898,A    ,PADDOCK LLC                                       ,FALSE,FALSE,AP,,,
90899,A    ,TORRENT PHARMS LLC                                ,FALSE,FALSE,AP,,,
90900,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
90901,A    ,JUBILANT GENERICS                                 ,FALSE,FALSE,AP,,,
90902,A    ,PADDOCK LABS                                      ,FALSE,FALSE,AP,,,
90903,A    ,TOLMAR                                            ,FALSE,FALSE,AP,,,
90906,A    ,LOTUS PHARM CO LTD                                ,FALSE,FALSE,AP,,,
90910,A    ,AMPOLGEN                                          ,FALSE,FALSE,AP,,,
90911,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90912,A    ,STRIDES PHARMA                                    ,FALSE,FALSE,AP,,,
90913,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
90918,A,APOTEX INC,FALSE,FALSE,TA,,,
90919,A    ,APOTEX                                            ,FALSE,FALSE,AP,,,
90920,A    ,LUITPOLD                                          ,FALSE,FALSE,AP,,,
90922,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90923,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90924,A    ,MYLAN INSTITUTIONAL                               ,FALSE,FALSE,AP,,,
90926,A    ,GLENMARK GENERICS                                 ,FALSE,FALSE,AP,,,
90928,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
90930,A,DR REDDYS LABS LTD,FALSE,FALSE,TA,,,
90931,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
90934,A    ,ACCORD HLTHCARE                                   ,FALSE,FALSE,AP,,,
90935,A    ,INVAGEN PHARMS                                    ,FALSE,FALSE,AP,,,
90937,A    ,HERITAGE PHARMS INC                               ,FALSE,FALSE,AP,,,
90938,A    ,BARR LABS INC                                     ,FALSE,FALSE,AP,,,
90939,A    ,TORRENT PHARMS LTD                                ,FALSE,FALSE,AP,,,
90940,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
90941,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
90942,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
90943,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90946,A    ,NOVAST LABS LTD                                   ,FALSE,FALSE,AP,,,
90947,A    ,NOVAST LABS LTD                                   ,FALSE,FALSE,AP,,,
90948,A    ,NOVAST LABS LTD                                   ,FALSE,FALSE,AP,,,
90950,A,SANDOZ,FALSE,FALSE,TA,,,
90951,A    ,SOMERSET THERAPS LLC                              ,FALSE,FALSE,AP,,,
90954,A    ,GENERA PHARMS                                     ,FALSE,FALSE,AP,,,
90955,A    ,TEVA PHARMS                                       ,FALSE,FALSE,AP,,,
90956,A    ,NEXGEN PHARMA                                     ,FALSE,FALSE,AP,,,
90957,A    ,AUROBINDO PHARMA LTD                              ,FALSE,FALSE,AP,,,
90958,A,CIPLA LTD,FALSE,FALSE,TA,,,
90960,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90961,A,ZYDUS PHARMS USA INC,FALSE,FALSE,TA,,,
90962,A    ,PLIVA HRVATSKA DOO                                ,FALSE,FALSE,AP,,,
90963,A    ,HIKMA FARMACEUTICA                                ,FALSE,FALSE,AP,,,
90964,A    ,ROXANE                                            ,FALSE,FALSE,AP,,,
90968,A    ,KVK TECH                                          ,FALSE,FALSE,AP,,,
90970,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
90972,A,SANDOZ,FALSE,FALSE,TA,,,
90973,A    ,APOTEX INC                                        ,FALSE,FALSE,AP,,,
90974,A    ,PERRIGO ISRAEL                                    ,FALSE,FALSE,AP,,,
90979,A    ,PERRIGO ISRAEL                                    ,FALSE,FALSE,AP,,,
90981,A    ,HIKMA FARMACEUTICA                                ,FALSE,FALSE,AP,,,
90982,A    ,LYNE                                              ,FALSE,FALSE,AP,,,
90984,A    ,TORRENT PHARMS LTD                                ,FALSE,FALSE,AP,,,
90985,A    ,WOCKHARDT USA                                     ,FALSE,FALSE,AP,,,
90986,A    ,WOCKHARDT USA                                     ,FALSE,FALSE,AP,,,
90988,A    ,NATCO PHARMA LTD                                  ,FALSE,FALSE,AP,,,
90992,A    ,AMNEAL PHARMS                                     ,FALSE,FALSE,AP,,,
90999,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
91001,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
91002,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
91004,A    ,SIGMAPHARM LABS LLC                               ,FALSE,FALSE,AP,,,
91007,A    ,HOSPIRA INC                                       ,FALSE,FALSE,AP,,,
91008,A,JIANGSU HENGRUI MED,FALSE,FALSE,TA,,,
91009,A    ,ACTAVIS LABS FL INC                               ,FALSE,FALSE,AP,,,
91011,A    ,STASON PHARMS                                     ,FALSE,FALSE,AP,,,
91018,A    ,PAR PHARM INC                                     ,FALSE,FALSE,AP,,,
91019,A    ,NEXGEN PHARMA                                     ,FALSE,FALSE,AP,,,
91020,A    ,NAVINTA LLC                                       ,FALSE,FALSE,AP,,,
91022,A    ,SANDOZ                                            ,FALSE,FALSE,AP,,,
91023,A    ,DR REDDYS LABS LTD                                ,FALSE,FALSE,AP,,,
91024,A    ,DR REDDYS LABS LTD                                ,FALSE,FALSE,AP,,,
91025,A,ACTAVIS ELIZABETH,FALSE,FALSE,TA,,,
91027,A    ,SUN PHARM INDS INC                                ,FALSE,FALSE,AP,,,
91028,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
91030,A    ,WEST-WARD PHARM CORP                              ,FALSE,FALSE,AP,,,
91031,A    ,WEST-WARD PHARM CORP                              ,FALSE,FALSE,AP,,,
91032,A    ,HIKMA FARMACEUTICA                                ,FALSE,FALSE,AP,,,
91033,A    ,HIKMA FARMACEUTICA                                ,FALSE,FALSE,AP,,,
91034,A    ,ZACH SYSTEMS                                      ,FALSE,FALSE,AP,,,
91036,A    ,HIKMA PHARMS                                      ,FALSE,FALSE,AP,,,
91037,A    ,SUN PHARM INDS LTD                                ,FALSE,FALSE,AP,,,
91038,A    ,SUN PHARM INDS                                    ,FALSE,FALSE,AP,,,
91039,A    ,TEVA PARENTERAL                                   ,FALSE,FALSE,AP,,,
91040,A,LUPIN LTD,FALSE,FALSE,TA,,,
91041,A    ,SAGENT PHARMS                                     ,FALSE,FALSE,AP,,,
91042,A    ,KVK TECH                                          ,FALSE,FALSE,AP,,,
91044,A    ,TOLMAR                                            ,FALSE,FALSE,AP,,,
91045,A    ,FRESENIUS KABI USA                                ,FALSE,FALSE,AP,,,
91050,A,STRIDES ARCOLAB LTD,FALSE,FALSE,TA,,,
91051,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
91052,A    ,MYLAN PHARMS INC                                  ,FALSE,FALSE,AP,,,
91053,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
91054,A    ,MYLAN                                             ,FALSE,FALSE,AP,,,
91055,A,STRIDES ARCOLAB LTD,FALSE,FALSE,TA,,,
91056,A    ,MYLAN LABS LTD                                    ,FALSE,FALSE,AP,,,
91058,A    ,MYLAN LABS LTD                                    ,FALSE,FALSE,AP,,,
91059,A    ,TEVA PHARMS USA                                   ,FALSE,FALSE,AP,,,
91062,A    ,MYLAN LABS LTD                                    ,FALSE,FALSE,AP,,,
