ApplNo,ProductNo,Form,Dosage,ProductMktStatus,TECode,ReferenceDrug,drugname,activeingred
202298,3,"TABLET, EXTENDED RELEASE;ORAL",10MG,1,AB,0,GLIPIZIDE,GLIPIZIDE
202300,1,CAPSULE;ORAL,EQ 200MG FREE ACID AND POTASSIUM SALT,2,,0,IBUPROFEN,IBUPROFEN
202301,1,TABLET; ORAL,600MG,4,,0,EFAVIRENZ,EFAVIRENZ
202304,1,"TABLET, EXTENDED RELEASE;ORAL",100MG,1,AB1,0,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE
202304,2,"TABLET, EXTENDED RELEASE;ORAL",150MG,1,AB1,0,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE
202304,3,"TABLET, EXTENDED RELEASE;ORAL",200MG,1,AB1,0,BUPROPION HYDROCHLORIDE,BUPROPION HYDROCHLORIDE
202305,1,SOLUTION/DROPS;OPHTHALMIC,0.05%,1,AT,0,AZELASTINE HYDROCHLORIDE,AZELASTINE HYDROCHLORIDE
202308,1,SOLUTION; OPHTHALMIC,1%,4,,0,AZITHROMYCIN,AZITHROMYCIN
202309,1,SOLUTION;ORAL,10MG/5ML,1,AA,0,MORPHINE SULFATE,MORPHINE SULFATE
202310,1,SOLUTION;ORAL,20MG/5ML,1,AA,0,MORPHINE SULFATE,MORPHINE SULFATE
202313,1,SOLUTION;IV (INFUSION),60MG/20ML (3MG/ML),1,AP,0,ADENOSINE,ADENOSINE
202313,2,SOLUTION;IV (INFUSION),90MG/30ML (3MG/ML),1,AP,0,ADENOSINE,ADENOSINE
202315,1,CAPSULE;ORAL,EQ 169MG CALCIUM,1,AB,0,CALCIUM ACETATE,CALCIUM ACETATE
202317,1,GEL;TOPICAL,EQ 0.016% BASE,1,,1,VALCHLOR,MECHLORETHAMINE HYDROCHLORIDE
202319,1,"CAPSULE, DELAYED REL PELLETS;ORAL",15MG,2,,0,LANSOPRAZOLE,LANSOPRAZOLE
202321,1,TABLET;ORAL,5MG,1,AB,0,OXYMORPHONE HYDROCHLORIDE,OXYMORPHONE HYDROCHLORIDE
202321,2,TABLET;ORAL,10MG,1,AB,0,OXYMORPHONE HYDROCHLORIDE,OXYMORPHONE HYDROCHLORIDE
202323,1,"TABLET, EXTENDED RELEASE;ORAL",25MG;100MG,1,AB,0,CARBIDOPA AND LEVODOPA,CARBIDOPA; LEVODOPA
202323,2,"TABLET, EXTENDED RELEASE;ORAL",50MG;200MG,1,AB,0,CARBIDOPA AND LEVODOPA,CARBIDOPA; LEVODOPA
202324,1,TABLET;ORAL,1MG,1,,0,INLYTA,AXITINIB
202324,2,TABLET;ORAL,5MG,1,,1,INLYTA,AXITINIB
202327,1,TABLET;ORAL,25MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202327,2,TABLET;ORAL,50MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202327,3,TABLET;ORAL,100MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202328,1,INJECTABLE;INJECTION,EQ 500MG/20ML (EQ 25MG/ML),1,AP,0,LEVOFLOXACIN,LEVOFLOXACIN
202328,2,INJECTABLE;INJECTION,EQ 750MG/30ML (EQ 25MG/ML),1,AP,0,LEVOFLOXACIN,LEVOFLOXACIN
202330,1,TABLET;ORAL,5MG,1,AB,0,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE
202330,2,TABLET;ORAL,10MG,1,AB,0,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE
202330,3,TABLET;ORAL,15MG,1,AB,0,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE
202330,4,TABLET;ORAL,30MG,1,AB,0,BUSPIRONE HYDROCHLORIDE,BUSPIRONE HYDROCHLORIDE
202331,1,TABLET;ORAL,EQ 40MG MEDOXOMIL;12.5MG,1,,0,EDARBYCLOR,AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE
202331,2,TABLET;ORAL,EQ 40MG MEDOXOMIL;25MG,1,,1,EDARBYCLOR,AZILSARTAN KAMEDOXOMIL; CHLORTHALIDONE
202333,1,"POWDER;ORAL, RECTAL",453.6GM/BOT,1,AA,0,SODIUM POLYSTYRENE SULFONATE,SODIUM POLYSTYRENE SULFONATE
202334,1,TABLET;ORAL,1.5MG,2,,0,LEVONORGESTREL,LEVONORGESTREL
202336,1,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 20MG BASE,1,AB,0,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE
202336,2,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 30MG BASE,1,AB,0,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE
202336,3,"CAPSULE, DELAYED REL PELLETS;ORAL",EQ 60MG BASE,1,AB,0,DULOXETINE HYDROCHLORIDE,DULOXETINE HYDROCHLORIDE
202337,1,TABLET;ORAL,EQ 3MG BASE,1,AB,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE
202337,2,TABLET;ORAL,EQ 6MG BASE,1,AB,0,DOXEPIN HYDROCHLORIDE,DOXEPIN HYDROCHLORIDE
202338,1,CAPSULE;ORAL,EQ 75MG HCL,1,AB,0,IMIPRAMINE PAMOATE,IMIPRAMINE PAMOATE
202338,2,CAPSULE;ORAL,EQ 100MG HCL,1,AB,0,IMIPRAMINE PAMOATE,IMIPRAMINE PAMOATE
202338,3,CAPSULE;ORAL,EQ 125MG HCL,1,AB,0,IMIPRAMINE PAMOATE,IMIPRAMINE PAMOATE
202338,4,CAPSULE;ORAL,EQ 150MG HCL,1,AB,0,IMIPRAMINE PAMOATE,IMIPRAMINE PAMOATE
202342,1,"CAPSULE, DELAYED RELEASE;ORAL",24.65MG,1,,0,ESOMEPRAZOLE STRONTIUM,ESOMEPRAZOLE STRONTIUM
202342,2,"CAPSULE, DELAYED RELEASE;ORAL",49.3MG,1,,1,ESOMEPRAZOLE STRONTIUM,ESOMEPRAZOLE STRONTIUM
202343,1,TABLET;ORAL,10MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202343,2,TABLET;ORAL,20MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202343,3,TABLET;ORAL,40MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202343,4,TABLET;ORAL,10MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202343,5,TABLET;ORAL,20MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202343,6,TABLET;ORAL,40MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**,3,,0,JUVISYNC,SIMVASTATIN; SITAGLIPTIN PHOSPHATE
202344,1,"TABLET, EFFERVESCENT;ORAL",EQ 70MG BASE,1,,1,BINOSTO,ALENDRONATE SODIUM
202346,1,PATCH;TOPICAL,5%,1,AB,0,LIDOCAINE,LIDOCAINE
202348,1,SOLUTION;ORAL,100MG/5ML,1,AA,0,MORPHINE SULFATE,MORPHINE SULFATE
202349,1,TABLET;ORAL,"N/A,2MG,3MG,N/A,N/A;3MG,2MG,2MG,1MG,N/A",1,AB,0,ESTRADIOL VALERATE AND DIENOGEST,DIENOGEST; ESTRADIOL VALERATE
202351,1,INJECTABLE;INJECTION,EQ 4MG BASE/VIAL,1,AP,0,TOPOTECAN HYDROCHLORIDE,TOPOTECAN HYDROCHLORIDE
202353,1,"TABLET, DELAYED RELEASE;ORAL",0.375MG,1,AB,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
202353,2,"TABLET, DELAYED RELEASE;ORAL",0.75MG,1,AB,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
202353,3,"TABLET, DELAYED RELEASE;ORAL",1.5MG,1,AB,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
202353,4,"TABLET, DELAYED RELEASE;ORAL",3MG,1,AB,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
202353,5,"TABLET, DELAYED RELEASE;ORAL",4.5MG,1,AB,0,PRAMIPEXOLE DIHYDROCHLORIDE,PRAMIPEXOLE DIHYDROCHLORIDE
202354,1,INJECTABLE;INJECTION,2MG/ML,1,AP,0,ETOMIDATE,ETOMIDATE
202356,1,INJECTABLE;INJECTION,20MG/2ML (10MG/ML),1,,0,DOCETAXEL,DOCETAXEL
202356,2,INJECTABLE;INJECTION,80MG/8ML (10MG/ML),1,,0,DOCETAXEL,DOCETAXEL
202356,3,INJECTABLE;INJECTION,130MG/13ML (10MG/ML),1,,0,DOCETAXEL,DOCETAXEL
202356,4,INJECTABLE;INJECTION,200MG/20ML (10MG/ML),1,,0,DOCETAXEL,DOCETAXEL
202357,1,TABLET;ORAL,EQ 80MG BASE,1,AB,0,ATORVASTATIN CALCIUM,ATORVASTATIN CALCIUM
202359,1,INJECTABLE;INJECTION,EQ 150MG BASE/VIAL,1,AP,0,COLISTIMETHATE SODIUM,COLISTIMETHATE SODIUM
202360,1,INJECTABLE;INJECTION,2MG/ML,1,AP,0,ETOMIDATE,ETOMIDATE
202361,1,FOR SUSPENSION;ORAL,200MG/5ML,1,AB,0,VORICONAZOLE,VORICONAZOLE
202362,1,TABLET;ORAL,62.5MG;25MG,1,AB,0,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,ATOVAQUONE; PROGUANIL HYDROCHLORIDE
202362,2,TABLET;ORAL,250MG;100MG,1,AB,0,ATOVAQUONE AND PROGUANIL HYDROCHLORIDE,ATOVAQUONE; PROGUANIL HYDROCHLORIDE
202365,1,TABLET;ORAL,50MG;500MG,4,,0,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE
202365,2,TABLET;ORAL,50MG;1000MG,4,,0,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE,SITAGLIPTIN PHOSPHATE; METFORMIN HYDROCHLORIDE
202366,1,"CAPSULE, DELAYED REL PELLETS;ORAL",15MG,1,AB,0,LANSOPRAZOLE,LANSOPRAZOLE
202366,2,"CAPSULE, DELAYED REL PELLETS;ORAL",30MG,1,AB,0,LANSOPRAZOLE,LANSOPRAZOLE
202368,1,OIL;TOPICAL,0.01%,1,AT,0,FLUOCINOLONE ACETONIDE,FLUOCINOLONE ACETONIDE
202373,1,INJECTABLE;INJECTION,100MG/ML,1,AP,0,TRANEXAMIC ACID,TRANEXAMIC ACID
202374,1,LOTION;TOPICAL,0.03%,1,AT,0,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE
202374,2,LOTION;TOPICAL,0.10%,1,AT,0,TRIAMCINOLONE ACETONIDE,TRIAMCINOLONE ACETONIDE
202375,1,TABLET;ORAL,5MG,4,,0,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL
202375,2,TABLET;ORAL,20MG,4,,0,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL
202375,3,TABLET;ORAL,40MG,4,,0,OLMESARTAN MEDOXOMIL,OLMESARTAN MEDOXOMIL
202376,1,"TABLET, DELAYED RELEASE;ORAL",20MG,1,AB,0,RABEPRAZOLE SODIUM,RABEPRAZOLE SODIUM
202377,1,TABLET;ORAL,EQ 5MG BASE;160MG,1,AB,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN
202377,2,TABLET;ORAL,EQ 5MG BASE;320MG,1,AB,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN
202377,3,TABLET;ORAL,EQ 10MG BASE;160MG,1,AB,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN
202377,4,TABLET;ORAL,EQ 10MG BASE;320MG,1,AB,0,AMLODIPINE BESYLATE AND VALSARTAN,AMLODIPINE BESYLATE; VALSARTAN
202379,1,TABLET;ORAL,250MG,1,,1,ZYTIGA,ABIRATERONE ACETATE
202380,1,TABLET;ORAL,1.5MG,2,,0,LEVONORGESTREL,LEVONORGESTREL
202381,1,TABLET; ORAL,60MG; 30MG,4,,0,ABACAVIR SULFATE; LAMIVUDINE,ABACAVIR SULFATE; LAMIVUDINE
202383,1,"TABLET, EXTENDED RELEASE;ORAL",25MG,1,AB,0,LAMOTRIGINE,LAMOTRIGINE
202383,2,"TABLET, EXTENDED RELEASE;ORAL",50MG,1,AB,0,LAMOTRIGINE,LAMOTRIGINE
202383,3,"TABLET, EXTENDED RELEASE;ORAL",100MG,1,AB,0,LAMOTRIGINE,LAMOTRIGINE
202383,4,"TABLET, EXTENDED RELEASE;ORAL",200MG,1,AB,0,LAMOTRIGINE,LAMOTRIGINE
202383,5,"TABLET, EXTENDED RELEASE;ORAL",300MG,1,AB,0,LAMOTRIGINE,LAMOTRIGINE
202383,6,"TABLET, EXTENDED RELEASE;ORAL",250MG,4,,0,LAMOTRIGINE,LAMOTRIGINE
202384,1,"CAPSULE, DELAYED REL PELLETS;ORAL",40MG,1,AB,0,OMEPRAZOLE,OMEPRAZOLE
202385,1,SUSPENSION;ORAL,600MG/5ML,1,AB,0,FELBAMATE,FELBAMATE
202386,1,SOLUTION;ORAL,1MG/ML,1,AA,0,RISPERIDONE,RISPERIDONE
202387,1,TABLET; ORAL,EQ 25MG BASE,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202387,2,TABLET; ORAL,EQ 50MG BASE,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202387,3,TABLET; ORAL,EQ 100MG BASE,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202388,1,TABLET; ORAL,50MG; 500MG,4,,0,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,SITAGLIPTIN; METFORMIN HYDROCHLORIDE
202388,2,TABLET; ORAL,50MG; 1000MG,4,,0,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,SITAGLIPTIN; METFORMIN HYDROCHLORIDE
202389,1,TABLET;ORAL,EQ 5MG BASE,1,AB,0,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE
202389,2,TABLET;ORAL,EQ 10MG BASE,1,AB,0,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE
202389,3,TABLET;ORAL,EQ 20MG BASE,1,AB,0,ESCITALOPRAM OXALATE,ESCITALOPRAM OXALATE
202390,1,TABLET;ORAL,50MG,1,AB,0,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE
202392,1,CAPSULE;ORAL,1.25MG,1,AB,0,RAMIPRIL,RAMIPRIL
202392,2,CAPSULE;ORAL,2.5MG,1,AB,0,RAMIPRIL,RAMIPRIL
202392,3,CAPSULE;ORAL,5MG,1,AB,0,RAMIPRIL,RAMIPRIL
202392,4,CAPSULE;ORAL,10MG,1,AB,0,RAMIPRIL,RAMIPRIL
202393,1,SOLUTION;TOPICAL,1.50%,1,AT,0,DICLOFENAC SODIUM,DICLOFENAC SODIUM
202394,1,TABLET;ORAL,200MG,1,AB,0,ENTACAPONE,ENTACAPONE
202395,1,CAPSULE;ORAL,EQ 20MG BASE,1,AB,0,ZIPRASIDONE HYDROCHLORIDE,ZIPRASIDONE HYDROCHLORIDE
202395,2,CAPSULE;ORAL,EQ 40MG BASE,1,AB,0,ZIPRASIDONE HYDROCHLORIDE,ZIPRASIDONE HYDROCHLORIDE
202395,3,CAPSULE;ORAL,EQ 60MG BASE,1,AB,0,ZIPRASIDONE HYDROCHLORIDE,ZIPRASIDONE HYDROCHLORIDE
202395,4,CAPSULE;ORAL,EQ 80MG BASE,1,AB,0,ZIPRASIDONE HYDROCHLORIDE,ZIPRASIDONE HYDROCHLORIDE
202397,1,TABLET;ORAL,20MG,1,AB,0,TELMISARTAN,TELMISARTAN
202397,2,TABLET;ORAL,40MG,1,AB,0,TELMISARTAN,TELMISARTAN
202397,3,TABLET;ORAL,80MG,1,AB,0,TELMISARTAN,TELMISARTAN
202402,1,INJECTABLE;INTRAVENOUS,EQ 20MG BASE/2ML (EQ 10MG BASE/ML),1,AP,0,IBUPROFEN LYSINE,IBUPROFEN LYSINE
202409,1,FOR SOLUTION;ORAL,EQ 75MG BASE/5ML,1,AA,0,CLINDAMYCIN PALMITATE HYDROCHLORIDE,CLINDAMYCIN PALMITATE HYDROCHLORIDE
202411,1,"SOLUTION;INTRAMUSCULAR, INTRAVENOUS",10GM/20ML (500MG/ML),1,,0,MAGNESIUM SULFATE,MAGNESIUM SULFATE
202414,1,TABLET;ORAL,12.5MG;150MG,1,AB,0,IRBESARTAN AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE; IRBESARTAN
202414,2,TABLET;ORAL,12.5MG;300MG,1,AB,0,IRBESARTAN AND HYDROCHLOROTHIAZIDE,HYDROCHLOROTHIAZIDE; IRBESARTAN
202414,3,TABLET; ORAL,300MG; 25MG,4,,0,IRBESARTAN; HYDROCHLOROTHIAZIDE,IRBESARTAN: HYDROCHLOROTHIAZIDE
202415,1,TABLET;ORAL,23MG,1,AB,0,DONEPEZIL HYDROCHLORIDE,DONEPEZIL HYDROCHLORIDE
202418,1,TABLET;ORAL,150MG;300MG,1,AB,0,LAMIVUDINE AND ZIDOVUDINE,LAMIVUDINE; ZIDOVUDINE
202419,1,"TABLET, EXTENDED RELEASE;ORAL",EQ 250MG VALPROIC ACID,1,AB,0,DIVALPROEX SODIUM,DIVALPROEX SODIUM
202419,2,"TABLET, EXTENDED RELEASE;ORAL",EQ 500MG VALPROIC ACID,1,AB,0,DIVALPROEX SODIUM,DIVALPROEX SODIUM
202420,1,TABLET;ORAL,EQ 169MG CALCIUM,1,AB,0,CALCIUM ACETATE,CALCIUM ACETATE
202421,1,CAPSULE;ORAL,0.5MG,1,AB,0,DUTASTERIDE,DUTASTERIDE
202423,1,TABLET; ORAL,25MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202423,2,TABLET; ORAL,50MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202423,3,TABLET; ORAL,100MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202424,1,TABLET;ORAL,1.25MG;1.25MG;1.25MG;1.25MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,2,TABLET;ORAL,1.875MG;1.875MG;1.875MG;1.875MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,3,TABLET;ORAL,2.5MG;2.5MG;2.5MG;2.5MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,4,TABLET;ORAL,3.125MG;3.125MG;3.125MG;3.125MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,5,TABLET;ORAL,3.75MG;3.75MG;3.75MG;3.75MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,6,TABLET;ORAL,5MG;5MG;5MG;5MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202424,7,TABLET;ORAL,7.5MG;7.5MG;7.5MG;7.5MG,1,AB,0,"DEXTROAMP SACCHARATE, AMP ASPARTATE, DEXTROAMP SULFATE AND AMP SULFATE",AMPHETAMINE ASPARTATE; AMPHETAMINE SULFATE; DEXTROAMPHETAMINE SACCHARATE; DEXTROAMPHETAMINE SULFATE
202425,1,TABLET; ORAL,25MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202425,2,TABLET; ORAL,50MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202425,3,TABLET; ORAL,100MG,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
202426,1,TABLET; ORAL,50MG; 500MG,4,,0,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,SITAGLIPTIN; METFORMIN HYDROCHLORIDE
202426,2,TABLET; ORAL,50MG; 1000MG,4,,0,SITAGLIPTIN; METFORMIN HYDROCHLORIDE,SITAGLIPTIN; METFORMIN HYDROCHLORIDE
202428,1,"AEROSOL, FOAM;TOPICAL",0.10%,1,,1,FABIOR,TAZAROTENE
202429,1,TABLET;ORAL,240MG,1,,1,ZELBORAF,VEMURAFENIB
202431,1,TABLET;ORAL,EQ 1MG BASE,1,AB,0,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE
202431,2,TABLET;ORAL,EQ 2.5MG BASE,1,AB,0,NARATRIPTAN,NARATRIPTAN HYDROCHLORIDE
202433,1,CAPSULE;ORAL,0.4MG,1,AB,0,TAMSULOSIN HYDROCHLORIDE,TAMSULOSIN HYDROCHLORIDE
202435,1,SOLUTION/DROPS;OPHTHALMIC,EQ 0.09% ACID,1,AT1,0,BROMFENAC SODIUM,BROMFENAC SODIUM
202436,1,INJECTABLE;INJECTION,100MG/ML,1,AP,0,TRANEXAMIC ACID,TRANEXAMIC ACID
202437,1,TABLET;ORAL,1MG,1,AA,0,FOLIC ACID,FOLIC ACID
202438,1,TABLET;ORAL,125MG,1,AB,0,FAMCICLOVIR,FAMCICLOVIR
202438,2,TABLET;ORAL,250MG,1,AB,0,FAMCICLOVIR,FAMCICLOVIR
202438,3,TABLET;ORAL,500MG,1,AB,0,FAMCICLOVIR,FAMCICLOVIR
202439,1,TABLET; ORAL,10MG,1,,2,XARELTO,RIVAROXABAN
202439,2,TABLET; ORAL,15MG,1,,2,XARELTO,RIVAROXABAN
202439,3,TABLET; ORAL,20MG,1,,2,XARELTO,RIVAROXABAN
202440,1,GEL;TOPICAL,5%;EQ 1% BASE,1,AB,0,CLINDAMYCIN PHOSPHATE AND BENZOYL PEROXIDE,BENZOYL PEROXIDE; CLINDAMYCIN PHOSPHATE
202442,1,SOLUTION/DROPS;OPHTHALMIC,0.01%,1,AT,0,LATANOPROST,LATANOPROST
202445,1,TABLET;ORAL,150MG,1,AB,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE
202445,2,TABLET;ORAL,225MG,1,AB,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE
202445,3,TABLET;ORAL,300MG,1,AB,0,PROPAFENONE HYDROCHLORIDE,PROPAFENONE HYDROCHLORIDE
202446,1,TABLET;ORAL,10MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202446,2,TABLET;ORAL,25MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202446,3,TABLET;ORAL,50MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202446,4,TABLET;ORAL,75MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202446,5,TABLET;ORAL,100MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202446,6,TABLET;ORAL,150MG,1,AB,0,AMITRIPTYLINE HYDROCHLORIDE,AMITRIPTYLINE HYDROCHLORIDE
202450,1,"POWDER, METERED;INHALATION",0.4MG/INH,1,,1,TUDORZA PRESSAIR,ACLIDINIUM BROMIDE
202456,1,TABLET;ORAL,EQ 15MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202456,2,TABLET;ORAL,EQ 30MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202456,3,TABLET;ORAL,EQ 45MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202458,1,"TABLET, EXTENDED RELEASE;ORAL",EQ 80MG BASE,1,AB,0,FLUVASTATIN SODIUM,FLUVASTATIN SODIUM
202459,1,OINTMENT;TOPICAL,5%,1,AB,0,ACYCLOVIR,ACYCLOVIR
202461,1,"TABLET, DELAYED RELEASE;ORAL",EQ 20MG BASE;375MG,1,AB,0,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM; NAPROXEN
202461,2,"TABLET, DELAYED RELEASE;ORAL",EQ 20MG BASE;500MG,1,AB,0,NAPROXEN AND ESOMEPRAZOLE MAGNESIUM,ESOMEPRAZOLE MAGNESIUM; NAPROXEN
202462,1,INJECTABLE;INJECTION,EQ 500MG BASE/VIAL,1,AP,0,CHLOROTHIAZIDE SODIUM,CHLOROTHIAZIDE SODIUM
202463,1,"CAPSULE, EXTENDED RELEASE;ORAL",360MG,1,AB3,0,DILTIAZEM HYDROCHLORIDE,DILTIAZEM HYDROCHLORIDE
202464,1,INJECTABLE;INJECTION,EQ 10GM BASE/VIAL,1,AP,0,VANCOMYCIN HYDROCHLORIDE,VANCOMYCIN HYDROCHLORIDE
202467,1,TABLET;ORAL,EQ 15MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202467,2,TABLET;ORAL,EQ 30MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202467,3,TABLET;ORAL,EQ 45MG BASE,1,AB,0,PIOGLITAZONE HYDROCHLORIDE,PIOGLITAZONE HYDROCHLORIDE
202468,1,TABLET;ORAL,EQ 10MG BASE,1,AB,0,MONTELUKAST SODIUM,MONTELUKAST SODIUM
202472,1,INJECTABLE;IV (INFUSION),EQ 4MG BASE/5ML,1,AP,0,ZOLEDRONIC ACID,ZOLEDRONIC ACID
202473,1,TABLET; ORAL,EQ 25MG BASE,4,,0,SITAGLIPTIN PHOSPHATE,SITAGLIPTIN PHOSPHATE
